,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_스마트보안학부,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,학생교육부계열_nan,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_편입학박사(2학기),입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_수료,학적_수료연구(재학),학적_수료연구(제적),학적_수료연구(휴학),학적_재학,학적_제적,학적_휴학,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan
705,705,1777,AAF3prIwjh4L2cskn9ohxbmv,의학과,정신건강의학전공,AAG+XhxqGjOZAwC68NJRFjvP,KOR,박사과정,,,19900918,4.0,1,43.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
706,706,1778,AAGopNWQdc5a/bGp0BN36BCV,의학과,성형외과학전공,AAFdBH9wvM9pK01HLspaRzEz,KOR,박사과정,,,19910527,4.1,4,39.67,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
707,707,1779,AAFWgbbnrt1qMe7B+Q/0vqU9,의학과,성형외과학전공,AAFbZnniZ2nmlg4K6pc0hAXl,KOR,박사과정,,,19930105,4.0,4,42.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
708,708,1780,AAHzeznnWEvsvvMZnDn/iN3K,의학과,치과학전공,AAGpIso9QR856/QSPveK4uTJ,KOR,박사과정,,,19780610,3.88,4,43.33,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
709,709,1781,AAETrDUuQbuVUnIOjY7zd5Sb,의학과,외과학전공,AAGHAYRCIpCd+idQSJChwxsT,KOR,박사과정,,,19870325,4.35,4,40.0,45.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
710,710,1782,AAHm91QFFhL6QH2iycykGznf,사회학과,사회학전공,AAGCKfQYZ4lcPvwHYYP+4coR,KOR,박사과정,2017.0,1R,19890206,4.42,4,39.0,39.0,54076520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
711,711,1783,AAHLhB25Y8Q7EPGKFIlEkN8t,의학과,미생물학전공,AAEJeWtRUd1BPb3HAGSb8WCs,KOR,박사과정,,,19820215,4.13,4,40.0,46.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
712,712,1784,AAFZumlZnN8gUDgLJedyCH4E,의학과,정형외과학전공,AAHlIFfl4x3Bd7fh3igHCmn/,KOR,박사과정,,,19820611,4.1,4,44.0,47.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
713,713,1785,AAHHDh62GblKWT7IP6w2V4EN,법학과,형법전공,AAFyN5l7tSogybTSDdF+imcH,KOR,박사과정,2019.0,1R,19860429,4.17,4,40.0,59.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
714,714,1786,AAE8kX/lX36B6sWuKRNgBgTA,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,1R,19840106,4.5,4,40.0,59.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
715,715,1787,AAGy4jFN1Pg8DHYgKZh50/f+,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,2R,19901017,4.29,4,40.0,49.6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
716,716,1788,AAFmENcTFDNciXcHt8KVW0Nz,법학과,형법전공,AAFyN5l7tSogybTSDdF+imcH,KOR,박사과정,,,19870310,3.92,2,40.0,59.1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
717,717,1789,AAHGfFrc8oo527iGSL0GML3N,영상문화학협동과정,영상문화학전공,AAGGFiUMSmfxlD5xSkdmx8MZ,KOR,박사과정,,,19920228,4.41,4,49.0,49.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
718,718,1790,AAE7wgkhMz508H4TLsn78ynb,보건학협동과정,보건정책및병원관리전공,AAHqHevfy0EAKXVwGApq3ljU,KOR,박사과정,2018.0,2R,19840910,4.13,4,43.33,38.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
719,719,1793,AAHqIMaBQ8ptaM2THaRiHfkg,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,KOR,박사과정,2018.0,2R,19860310,4.42,4,46.67,46.67,88875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
720,720,1794,AAHoxT60OK0btiojYLdnBp6f,법학과,사회법전공,AAHuFEroarQvf+h+mmKgS4Vl,KOR,박사과정,,,19890926,,1,36.3,58.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
721,721,1797,AAHdp/wBcJyX2ywPYqjOJ3Cj,의학과,치과학전공,AAF9BBQ4m1YvVaeVYi2tZaWt,KOR,박사과정,,,19790318,4.0,4,43.0,44.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
722,722,1799,AAExeQosmhYbh83E0lWwOfTn,의학과,내과학전공,AAGBrxuqZk5SjrMoMeVKTKRF,KOR,박사과정,,,19810829,4.45,4,44.67,43.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
723,723,1800,AAErefLgTbqlEmiCuDKQmlW5,의학과,치과학전공,AAF9BBQ4m1YvVaeVYi2tZaWt,KOR,박사과정,,,19790608,3.79,2,42.33,43.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
724,724,1801,AAEXYFLuBUNcQ1hlP6E4JFH9,의학과,안과학전공,AAGn30hK29LXd/xluiVkCtb0,KOR,박사과정,,,19830120,4.23,4,45.0,47.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
725,725,1804,AAGkMgNAKRJ3AghZNsNApLaJ,경영학과,경영관리전공,AAGej2oPlZ3eVx+FtWSISwD0,KOR,박사과정,2019.0,1R,19820930,4.04,4,38.3,60.0,18000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
726,726,1805,AAFKfwaCaDPlfrH/P77bj5Ur,경영학과,회계학전공,AAFszcv1U0FeU9BUwlRICLzP,KOR,박사과정,2018.0,1R,19881013,4.42,4,39.1,57.0,55000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
727,727,1806,AAG3P5DTb0FGcaU1j5GtBfnL,경영학과,마케팅전공,AAEQjacTuNUkT0Ox+Q6iG4Es,KOR,박사과정,2018.0,2R,19840328,3.87,5,37.5,60.0,24000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
728,728,1809,AAGYZd1fpO6JDBgMlKQaOj8D,경제학과,노동경제학전공,AAGzXItIuJUQhIaZUQF/G/An,KOR,박사과정,2021.0,1R,19880601,4.08,5,79.22,10.0,66885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
729,729,1820,AAEoFIP0zv/xZ8IaO6GQBrfn,의학과,외과학전공,AAHQBFDn0Dz+BA4j3JpuM6u0,KOR,박사과정,,,19880727,4.23,4,40.33,47.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
730,730,1821,AAE+vbYt93WPG3KhD/MYYzi7,의학과,정신건강의학전공,AAGwYrTINzDTfmMowMhtm1qk,KOR,박사과정,,,19900413,4.14,3,44.67,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
731,731,1826,AAHMGchXTmH+S8wKqhZ9aDKL,생명과학과,분자생물학전공,AAHir0SlysX30+fF4LalEmVC,KOR,박사과정,,,19930916,4.5,1,50.0,47.0,12134200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
732,732,1827,AAFCzp8RTFeaJGN48cl8+VEF,생명과학과,분자생물학전공,AAGPVXOvlFIqUkgJGzcj+OTm,KOR,박사과정,,,19921027,4.3,2,45.0,43.5,20500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
733,733,1828,AAHS5tXJ4GRnt2d/iUQ1/wAO,생명과학과,세포생물학,AAHkoH8BLVXJTA84Gn2ThE/E,KOR,박사과정,,,19931119,4.17,1,50.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
734,734,1829,AAEkEmXanPCf3P5dSzltJDss,생명과학과,분자생물학전공,AAGsCbCLKfUP0GHlIpWDnOfd,KOR,박사과정,,,19890305,4.5,4,47.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
735,735,1831,AAGw/lWdjV5nj2qGRwPaU/j7,의학과,영상의학전공,AAHBjs+PJYDMcQjM3uY8b2c0,KOR,박사과정,,,19860812,4.0,4,45.67,47.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
736,736,1832,AAFc5XPld753M9A/wCH8QJCz,의학과,정형외과학전공,AAEEA49fB8aRRxPK54GsTEg4,KOR,박사과정,,,19871012,3.92,4,44.67,45.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
737,737,1833,AAFVIyeqLj6AoPOk8CIbnZR3,경영학과,마케팅전공,AAER07TVcr87s7Q1aiV1akpS,KOR,박사과정,2018.0,1R,19900224,4.25,4,34.3,60.0,24000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
738,738,1834,AAFzG690LLfQFwbOV3vvqLRS,경영학과,재무론전공,AAGbLDvT5Ws5fHqwECj2mrAK,KOR,박사과정,2018.0,1R,19900217,4.0,4,32.5,58.0,26550739.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
739,739,1835,AAFldcum2yfrbWvrw5j/p0op,경영학과,재무론전공,AAE8i/b7BrvyahhZwe+Mj1j3,KOR,박사과정,2018.0,1R,19891015,4.46,4,38.5,60.0,59585535.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
740,740,1836,AAFSny7zZKjN3AKs3gzfzyO5,경영학과,경영관리전공,AAGCvxsO2mUckuoJ0QeoyNv9,KOR,박사과정,2018.0,1R,19850804,4.13,4,36.4,60.0,24000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
741,741,1837,AAGcccoDj6kDq4F3GduECWiF,사회학과,사회학전공,AAG/ojKzlX2QXjjYwcuLluna,KOR,박사과정,2017.0,1R,19880704,4.29,4,35.0,35.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
742,742,1838,AAEHlS2OVaCWiuWTfF4fsobS,의학과,영상의학전공,AAHST91isMlezwIEkYPBZlkX,KOR,박사과정,,,19821023,4.14,4,45.67,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
743,743,1851,AAHfulSpcJMiy2gBCuLu2Q54,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,2019.0,1R,19720327,4.46,4,40.0,46.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
744,744,1852,AAHZgdmrviaE/OzU6VTIQqiA,법학과,헌법전공,AAHkMousrJEsrNiEUrwVl2xe,KOR,박사과정,2020.0,1R,19870410,4.13,6,40.0,58.9,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
745,745,1853,AAG26wGJ9bKp2RgGdFByN3jt,사회학과,사회학전공,AAELL8dEfXNYCFBKvL/xj2I/,KOR,박사과정,2017.0,2R,19870907,4.33,5,47.0,46.0,84300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
746,746,1854,AAHt/DqPeBQlW14krwoeQ7tT,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,,,19790725,4.5,3,40.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
747,747,1855,AAG6Q9dZFXWwdCP+FkNUtH1p,사회학과,사회학전공,AAG/ojKzlX2QXjjYwcuLluna,KOR,박사과정,2020.0,2R,19820713,4.25,6,40.0,41.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
748,748,1856,AAHm/ipOwtaKUSJ/i0AqkKT/,사회학과,사회학전공,AAGCKfQYZ4lcPvwHYYP+4coR,KOR,박사과정,2017.0,2R,19690926,4.23,4,34.0,38.0,17634728.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
749,749,1857,AAHfEDITK+mDssrKpxmLalzP,의학과,흉부외과학전공,AAEGbSlGDGshjcGM7plmga+b,KOR,박사과정,,,19850515,4.18,4,40.33,46.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
750,750,1859,AAFm8RIfyooyrtMEfD+H6Q+s,법학과,민법전공,AAHJcoSpWhGUP8r3OkaUye1R,KOR,박사과정,2019.0,1R,19681205,4.38,4,39.0,52.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
751,751,1860,AAGqYz8kWM6o13kGSvrqjqk/,법학과,행정법전공,AAEVFDYQhcocNaGvSxQsObV6,KOR,박사과정,2019.0,1R,19650607,4.33,4,40.0,45.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
