,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,대학원출신,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_복수학위제,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_정원외북탈민,입학과정_편입학석사(2학기),입학과정_편입학석사(3학기),입학과정_학·석사연계과정,입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교
286,286,363,AAF3+oo83CrHu1DaIiJxfu31,의학과,마취통증의학전공,AAFzvO6/zUSk3mW76xthc2M6,KOR,석사과정,2019.0,1R,19851013,2020,1R,3.88,4,37.67,45.33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
287,287,366,AAGrdsv/pbPQ9LIooS+26+ZS,기계공학과,기계공학전공,AAHJ8uyqOAABSaCYNkI4XaaR,KOR,석사과정,2020.0,1R,19921228,2020,1R,4.31,4,47.5,45.5,,24320000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
288,288,367,AAGiOnObMp/Mc65lLI93XRwa,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,KOR,석사과정,2020.0,1R,19870421,2020,1R,3.81,4,44.5,39.5,,29289118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
289,289,369,AAHsFbyKtDkEardUFU1FX/Fy,기계공학과,기계공학전공,AAFAbhVgDcRTPKjlPahhiYS1,KOR,석사과정,2020.0,1R,19920108,2020,1R,4.19,4,45.0,41.5,,22599996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290,290,370,AAG0ZoyyDt4UUNlRp+42bzLN,기계공학과,기계공학전공,AAG/cBJlTlTFYnyDm7BwmMGG,KOR,석사과정,2020.0,1R,19920901,2020,1R,4.31,4,48.5,47.5,,33990000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
291,291,372,AAFqjvKPGpzDK65MRPEEAGE1,의학과,재활의학전공,AAFY+aKx/8uvRer7Z05wjgSI,KOR,석사과정,2020.0,1R,19900316,2020,1R,4.25,4,42.2,47.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
292,292,373,AAEUlKs0+atVnNIBYGO/2Jgp,컴퓨터학과,소프트웨어전공,AAERzJXk239zHfaRTkZ0qPWz,KOR,석사과정,2018.0,1R,19911030,2020,1R,4.1,4,47.0,47.0,,26404245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
293,293,374,AAESPR0CbEvuTwUEZAlpCLdJ,의학과,내과학전공,AAGBrxuqZk5SjrMoMeVKTKRF,KOR,석사과정,2020.0,1R,19810829,2020,1R,4.5,4,36.0,44.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
294,294,375,AAExndMWDy4xHpTuxT6EnuFm,의학과,마취통증의학전공,AAF6NhIKC7aBmMJayabyrVO2,KOR,석사과정,2020.0,1R,19890511,2020,1R,4.0,4,42.1,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
295,295,378,AAFMgYWbh17uSKzjaUbDVqH/,의학과,신경외과학전공,AAHOGO+NKT0JQKpOzPNum5/b,KOR,석사과정,2020.0,1R,19900405,2020,1R,4.06,4,39.1,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
296,296,379,AAFrqP/TDorPz1FC1oVclxZZ,의학과,마취통증의학전공,AAGLyE4aLjkYAe/MC88ISIOr,KOR,석사과정,2020.0,1R,19850217,2020,1R,4.13,4,35.0,45.67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
297,297,380,AAFPAvLZRH6tgpKFJ/czYT83,메카트로닉스협동과정,메카트로닉스전공,AAFHzY8JkkLSWvCRab14c8yE,KOR,석사과정,2020.0,1R,19900730,2020,1R,4.13,4,47.0,47.0,,40200000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
298,298,382,AAEE1utKBd74lnZQauLblhRn,의학과,정형외과학전공,AAHlIFfl4x3Bd7fh3igHCmn/,KOR,석사과정,2020.0,1R,19901103,2020,1R,4.0,4,43.3,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
299,299,383,AAHsDPy8AfkzhS5ECmM7v5OC,메카트로닉스협동과정,메카트로닉스전공,AAHIZOBf233yijM0itKO4Vw1,KOR,석사과정,2020.0,1R,19940529,2020,1R,4.38,4,49.0,49.1,,19202000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
300,300,384,AAHwjdJRaXUwki0XVd2H39o9,서어서문학과,서어학전공,AAF07dQkG18L3s5nlaPW819O,CHN,석사과정,2017.0,2R,19901214,2020,1R,4.06,4,85.66,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
301,301,386,AAFxfIR8FSAD4RaJnzznpHNL,의학과,내과학전공,AAFHOWfMbUwqs79CKLanFuL0,KOR,석사과정,2020.0,1R,19851005,2020,1R,3.75,4,35.0,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
302,302,387,AAH9J15177BZ7dvPNxL25d7l,의생명융합과학과,바이오의과학전공,AAGuLqWL3i/wcTox1AJgH1SI,KOR,석사과정,2020.0,1R,19951223,2020,1R,4.5,3,85.0,0.0,,15900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
303,303,388,AAGsQmgyzXxdY1gS8sgw64Xu,의학과,내과학전공,AAH7vh28z7bnFAKNLUmusgvR,KOR,석사과정,2020.0,1R,19860717,2020,1R,4.13,4,39.1,47.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
304,304,389,AAHYqNyuoImiiWemo18SFIZe,의학과,치과학전공,AAHAbtitzaU2ccYiOaEC/NEv,CHN,석사과정,2020.0,1R,19911011,2020,1R,3.69,4,89.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
305,305,390,AAFFhIhEooM7zDlc7BAHRAdl,의학과,마취통증의학전공,AAFyrrq0niiG6aDZdcM9LxgY,CHN,석사과정,2020.0,1R,19920526,2020,1R,3.88,4,90.0,0.0,,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
306,306,391,AAG0qFUDsxj0wxHDiXXPxKYl,영상정보처리협동과정,영상정보처리전공,AAEQ1i+WDLQT0VMP71V0xKDy,KOR,석사과정,2020.0,1R,19921130,2020,1R,4.45,4,46.0,47.0,,30092220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
307,307,392,AAHoWdE1F0IxOp9qJ+fstLf5,영상정보처리협동과정,영상정보처리전공,AAEQ1i+WDLQT0VMP71V0xKDy,KOR,석사과정,2020.0,1R,19920611,2020,1R,4.5,4,47.0,46.5,,30038994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
308,308,393,AAGUa1F0azKBfT67sjx7YGwG,영상정보처리협동과정,영상정보처리전공,AAGioczb0MZcdiThVufZfhjq,KOR,석사과정,2020.0,1R,19770312,2020,1R,4.06,4,45.5,47.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
309,309,395,AAHv9K47oWc5C7YH6XCz0xr3,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,KOR,석사과정,2019.0,1R,19920610,2020,1R,4.45,4,47.0,47.0,,8400000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
310,310,396,AAGlmxYwx8ps9aCIxCnjKbfu,보건학협동과정,역학및의료정보학전공,AAH94BiEt9LRVI4d8tULh7T8,KOR,석사과정,2020.0,1R,19900927,2020,1R,4.06,4,45.0,43.67,,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
311,311,397,AAEvKQ8iaHs+gtzK2oiSQNBC,교육학과,교육사회학,AAFtU7rYY/9wGDBZL+R19yiA,KOR,석사과정,2017.0,2R,19910223,2020,1R,4.19,4,43.33,49.0,,10800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
312,312,398,AAH3hw3ZPraf1na0E8BScujB,생명과학과,분자생물학전공,AAFCs6risgpKldWv4DMEijrV,KOR,석사과정,2020.0,1R,19920416,2020,1R,4.29,4,47.0,49.0,,23400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
313,313,399,AAHE3S8nuDZP5AHAK2PD28D1,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,KOR,석사과정,2019.0,1R,19920603,2020,1R,4.2,4,45.0,46.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
314,314,400,AAFo1qulqrV5fqe41Hg3VhS2,생명과학과,세포생물학,AAHkoH8BLVXJTA84Gn2ThE/E,KOR,석사과정,2020.0,1R,19930131,2020,1R,4.44,4,50.0,48.0,,29400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
315,315,402,AAEZhv9GltL6en5+hmPD7YTP,생명과학과,분자생물학전공,AAFCs6risgpKldWv4DMEijrV,KOR,석사과정,2020.0,1R,19940905,2020,1R,4.5,4,50.0,50.0,,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
316,316,404,AAFdCeZaBcvqU1+dc2bT5Z77,신소재공학과,신소재공학전공,AAFFq98RVJmyy5oFdvH57EFj,KOR,석사과정,2019.0,1R,19900928,2020,1R,3.72,4,49.0,32.0,,63870000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
317,317,405,AAHINkhNsNRpwwh131EcpJrJ,생명과학과,생화학전공,AAFP61L36TR7D/XlVw/bzpc0,KOR,석사과정,2020.0,1R,19920613,2020,1R,4.38,4,47.0,44.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
318,318,406,AAGoFCWc33Q0daE/X+aMkUjO,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,KOR,석사과정,2019.0,1R,19921129,2020,1R,4.1,4,44.0,44.0,,26800000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
319,319,407,AAHTL5cIE5ViQSiCo25NEeTO,바이오마이크로시스템기술협동과정,나노융합기술,AAFrKRhc4pBNk+lwpuzAzJxf,KOR,석사과정,2020.0,1R,19931116,2020,1R,4.44,4,55.67,37.0,,41479000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
320,320,409,AAE6rKCsdVORXw/o3CFBUqet,바이오마이크로시스템기술협동과정,의공학전공,AAGz98vyNVvqooFO4gd6pXfq,KOR,석사과정,2020.0,1R,19941002,2020,1R,4.13,4,53.0,37.33,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321,321,410,AAHCNacmfnXyeUCpMq3VP+MH,생명과학과,세포생물학,AAHOBXxk9DcUbjZ+nwkNcEvg,KOR,석사과정,2020.0,1R,19960215,2020,1R,4.5,4,48.0,48.6,,23100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
322,322,411,AAGEOKdw4MvnyWZHQOj9iXCi,화학과,유기화학전공,AAEJmkGSoXrR2aMB0mUV1AQJ,KOR,석사과정,2017.0,1R,19871006,2017,1R,3.95,4,31.0,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
323,323,412,AAF2riAVNvef0po9ErbCk8zG,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,KOR,석사과정,2017.0,1R,19920905,2017,1R,3.63,4,40.0,41.5,,10250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
324,324,413,AAHCFMED9UFSL5kSIE3TvuYo,경제학과,경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,KOR,석사과정,2017.0,1R,19870517,2017,1R,3.73,4,65.2,6.0,,7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
325,325,414,AAFK3WS8aznmclZUyndgIVpl,경제학과,경제학전공,AAFFwgNcEVIOigjNbKtfDxIV,KOR,석사과정,2017.0,1R,19930210,2017,1R,4.0,4,62.9,6.0,,8400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
326,326,415,AAGsno8Vpx4B6bIThN4Q/k3V,수학과,위상수학전공,AAFpxck85PXuCaF51bEq3Zax,KOR,석사과정,2017.0,1R,19921208,2017,1R,4.46,4,47.0,43.0,,5760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
327,327,416,AAGawV54WjZqBJyGq1f+7MSb,불어불문학과,불문학전공,AAEvjy6SjkKTWNcXgCZQUiTe,KOR,석사과정,2017.0,1R,19920427,2017,1R,4.45,4,50.0,50.0,,7200000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
328,328,417,AAEyrq//Z7Y0Wo88aWpWvoxJ,국어국문학과,고전문학전공,AAGLaeSTsCw4zS02lNT3dm4I,KOR,석사과정,2017.0,1R,19900430,2017,1R,4.39,4,48.8,48.7,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
329,329,418,AAGstNUS9QVDI+7WWHxVl4FJ,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,KOR,석사과정,2017.0,1R,19910727,2017,1R,4.26,4,45.4,45.2,,14268834.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
330,330,419,AAFhtfnCN0sgPPn/szNCJPiH,화학과,분석화학전공,AAGo0IbSPI0O617oW0nEtXPb,KOR,석사과정,2017.0,1R,19911029,2017,1R,3.81,4,42.0,43.0,,14350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
331,331,420,AAHA3od9LnTeGIArgZtLOExE,지구환경과학과,지질환경학전공,AAF2Pi0ap1Zrie9Gt7/zl4AM,KOR,석사과정,2017.0,1R,19920201,2017,1R,4.23,4,72.2,14.7,,45778461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
332,332,421,AAHfWUvIa/rpnJmIbCl0TIGI,지구환경과학과,지질환경학전공,AAF2Pi0ap1Zrie9Gt7/zl4AM,KOR,석사과정,2017.0,1R,19910220,2017,1R,4.42,4,74.0,15.3,,38588461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
333,333,422,AAGYKhANqM4l5uTiMSTY4gq+,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,KOR,석사과정,2017.0,1R,19891127,2017,1R,3.94,4,44.0,39.0,,10450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
334,334,423,AAEWulf8ODwo3zKesw32D6S4,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,KOR,석사과정,2017.0,1R,19900827,2017,1R,4.06,4,41.0,46.0,,20550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
335,335,424,AAFGPHlYObs47Bw/OcFXvWc0,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,KOR,석사과정,2017.0,1R,19900517,2017,1R,4.13,4,43.0,41.5,,10550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
336,336,425,AAGd+C43l1HHUHHM9ngX+rse,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,KOR,석사과정,2017.0,1R,19870608,2017,1R,3.5,4,35.0,40.0,,13750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
