,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원외-계약학과,입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan,졸업에걸린기간
519,519,519,5193,AAERxnLCNO5fUXKr760bodU1,교육학과,교육행정학 및 고등교육학전공,AAHDEhgNlUGqXVlgmNwLK1c8,KOR,박사과정,2019,1R,19740125,2021,2R,4.29,4,42.28,45,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,9
520,520,520,5194,AAFwmB0hFpMjeGPqYsdOvnZH,의학과,내과학전공,AAFt7WlJobBRfENuCR+n24PC,KOR,박사과정,2018,2R,19870619,2021,2R,4.04,4,42,44,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,10
521,521,521,5204,AAGNXzrn1H82VLRxl6qIerz/,생활과학과,소비자·가정교육학,AAFEM6Xg7M9C75PwVSHhpu2j,KOR,박사과정,2020,1R,19750202,2021,2R,4.29,4,49,49,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,7
522,522,522,5225,AAHvdJAvD3NRQ+luDHmLb52O,교육학과,교육측정·통계,AAE7SS+US18TwSebKuDoFvrP,KOR,박사과정,2018,2R,19850816,2021,2R,4.38,4,46.67,46.67,42400335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
523,523,523,5226,AAGi26absrfweO7avy/6u3wd,경제학과,국제경제학전공,AAHaK6BgFMz8RCxU7EuiuiL1,KOR,박사과정,2017,1R,19840807,2021,2R,3.79,4,63.6,8,50100000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,13
524,524,524,5227,AAGEu+zr1Ta8J1p+XKx+NbKh,교육학과,인적자원개발 및 성인계속교육학전공,AAFYU8vMla8nEdIofQ7Vx/+Z,KOR,박사과정,2019,1R,19811111,2021,2R,4.43,4,47.72,45.33,6736135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,9
525,525,525,5232,AAEfbQPWa3RCVMIavZ4cYonT,물리학과,원자핵물리학전공,AAECswttAoG5ShEnuQ/H2wKY,ZMB,박사과정,2017,1R,19810921,2021,2R,4.12,4,98,,32245000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,13
526,526,526,5238,AAE9YZRgZBdoIv/CJeIFTQq3,국제경영학과,국제경영관리전공,AAEzuFm1wA7fjEJZHEgNavGK,KOR,박사과정,2019,2R,19741220,2021,2R,4.12,6,33.1,59,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,10
527,527,527,5242,AAHeGN66WDrG2bcNTyldcWaG,보건학협동과정,역학및의료정보학전공,AAHrR4whp6yKILrRbjDXBU9E,KOR,박사과정,2021,1R,19810620,2021,2R,4.46,4,48.67,49.33,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,5
528,528,528,5244,AAGe92kLoUDHcRa3fm85ME4h,정치외교학과,국제정치전공,AAGyRZIhEpX5Ux8T1OJpSJoR,KOR,박사과정,2019,2R,19791103,2021,2R,4.25,4,40,58,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,8
529,529,529,5258,AAGHBSwG1RgZ2DJk/dWwMozv,생명공학과,시스템식품생명공학전공,AAEs+LK4zLcb59/lMVm5glD1,KOR,박사과정,2020,1R,19930424,2021,2R,4.12,4,47.3,49,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,7
530,530,530,5269,AAGoprpsrNq6jByBg6xy6Wkf,경영학과,경영관리전공,AAGfhksZ42CCv93V7/EGK0e5,KOR,박사과정,2018,1R,19880129,2021,2R,4.25,4,37,60,38370000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,11
531,531,531,5272,AAGiLxgdy7puFUSKQYplVnXs,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,KOR,박사과정,2019,1R,19730927,2021,2R,4.42,4,40,55.1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,9
532,532,532,5279,AAFfajMDgvKfJxmzMsptmstt,영어영문학과,영어학전공,AAHlk9DrWDSCoD/0AyBvl3HX,KOR,박사과정,2020,1R,19920111,2021,2R,4.25,4,47,40,5788800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7
533,533,533,5281,AAHN0t6nWLxNfA0T53PGPCr8,기계공학과,기계공학전공,AAE9Ipr71+/6GsTPmjhNi//p,KOR,박사과정,2018,1R,19861221,2021,2R,3.54,4,45,46,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,11
534,534,534,5283,AAGJPVFlBdE1Ug/OMBR9Yrdt,생활과학과,식품영양학,AAFEM6Xg7M9C75PwVSHhpu2j,KOR,박사과정,2019,2R,19910228,2021,2R,3.92,4,48,48,11139000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8
535,535,535,5287,AAGrjCwZg9rXWmWmhfxu4m+8,의학과,정형외과학전공,AAEuJIqNsEroKKTjIzNef/hP,KOR,박사과정,2021,1R,19810720,2021,2R,4.33,4,45,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,5
536,536,536,5288,AAF6mqllQCEGJvDf44QcTnCf,의학과,비뇨기과학전공,AAGVkLjXnIY7cOf2/h27mSrk,KOR,박사과정,2021,1R,19811220,2021,2R,4.33,4,45,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,5
537,537,537,5290,AAGSFtbF4gYYpweOPVJeYXks,의과학과,의생명과학전공,AAEJeWtRUd1BPb3HAGSb8WCs,KOR,박사과정,2018,1R,19880127,2021,2R,3.71,4,45.3,45.3,41700000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,11
538,538,538,5296,AAEEum+XiGKwl6TehD28czYZ,교육학과,교육과정학,AAG/q/7EFVvdlEHZn04XE8Vy,KOR,박사과정,2019,2R,19670902,2021,2R,4.5,4,44,44.33,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,8
539,539,539,5303,AAHrsmtprb/dQZJnLBTIv+HH,의생명융합과학과,식품영양과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,KOR,박사과정,2018,1R,19771126,2021,2R,4.08,4,40,45,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,11
540,540,540,5305,AAFyEJ60g0eTnrWVgX8m77X2,뇌공학과,뇌공학전공,AAFXDlCEmJaJSYNPVqccDMZx,KOR,박사과정,2018,2R,19870220,2021,2R,4.45,4,50,45,178000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,10
541,541,541,5308,AAHwjk2/znBOU12NCmUS5SNj,의학과,성형외과학전공,AAHHf0lN8khp9ZMt6NTLQzpv,KOR,박사과정,2020,1R,19860508,2021,2R,4.29,4,47,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,7
542,542,542,5315,AAFGi4cMyCwg4fwYUFxPwmjB,영어영문학과,영어학전공,AAHlk9DrWDSCoD/0AyBvl3HX,KOR,박사과정,2020,1R,19930927,2021,2R,4.25,4,46,40,29533800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,7
543,543,543,5316,AAENXm64Ln2839lzIBOSWr7v,영어영문학과,영어학전공,AAHlk9DrWDSCoD/0AyBvl3HX,KOR,박사과정,2020,1R,19900806,2021,2R,4.04,4,42,48,4538800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7
544,544,544,5319,AAHlNpEkQdq1AHQk7OEdZFrb,생명과학과,분자생물학전공,AAGACEKaAd/4dHDnjssJcqUi,KOR,박사과정,2018,2R,19880706,2021,2R,4.46,4,49,33,84920000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,10
545,545,545,5322,AAEJKPvMSolVDCszn0p2BVWS,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2020,1R,19890209,2021,2R,4.35,4,48.94,45.67,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,7
546,546,546,5326,AAHpOckj4bINo84I5baWD0F1,법학과,민법전공,AAEwaRO/fo2YpQgZ/w4th6nI,KOR,박사과정,2020,1R,19790811,2021,2R,4.38,4,40,57.6,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,7
547,547,547,5328,AAHZBIMpOH3AH9tMO/ViowOM,한국사학과,한국중세사전공,AAHMmOAJ9a0kxMDsEd4Wa5uI,CHN,박사과정,2018,2R,19871219,2021,2R,4.13,4,82,,12000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,10
548,548,548,5335,AAFIw8tYn9Atfvn9yXX1TpGJ,의학과,소아청소년과학전공,AAE/v7vAhF1C42MUL9Negpyw,KOR,박사과정,2021,1R,19850815,2021,2R,4.31,4,39,45,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,5
549,549,549,5336,AAHQRc12nAGLYgpJHmmnifjr,의학과,비뇨기과학전공,AAFdUlB5LdUMoOTTluHahK/L,KOR,박사과정,2021,1R,19830415,2021,2R,4.35,4,44,45.33,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,5
550,550,550,5337,AAG33l7DAuZSJBaQ1kYvPnU8,의학과,치과학전공,AAHAbtitzaU2ccYiOaEC/NEv,KOR,박사과정,2021,1R,19770404,2021,2R,4.29,4,41,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,5
551,551,551,5340,AAEvnGqVYXmOif2dwf1U99kZ,보건과학과,보건생명·식품과학전공,AAGloj0T10SfDApADC+0lycC,KOR,박사과정,2017,1R,19891010,2021,2R,4.32,4,49,49,102200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,13
552,552,552,5350,AAGWd/oN4y8qB9zI+iAWPC38,컴퓨터학과,소프트웨어전공,AAFhFZgfCHdQkb82RLLU/geO,NGA,박사과정,2019,2R,19910703,2021,2R,4.37,4,81,,51775000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,8
553,553,553,5351,AAEP2WFq950oxG54zOVYZSq9,생활과학과,식품영양학,AAFEM6Xg7M9C75PwVSHhpu2j,KOR,박사과정,2019,2R,19890812,2021,2R,4.21,4,45,45,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,8
554,554,554,5352,AAEGYvffxanliiTp7e718ce/,컴퓨터학과,소프트웨어전공,AAFhFZgfCHdQkb82RLLU/geO,KOR,박사과정,2021,1R,19740623,2021,2R,4.46,4,48,47,19550000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,5
555,555,555,5353,AAHZzKjYhUFixUcujjHbS3cT,보건학협동과정,보건정책및병원관리전공,AAFiFf5hxLTXSf8WauWM+tMa,KOR,박사과정,2019,2R,19760310,2021,2R,4.27,4,42.67,43.67,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,8
556,556,556,5354,AAHYAq3QNhljqlYqrWSwlVdL,보건학협동과정,환경및산업보건학전공,AAH94BiEt9LRVI4d8tULh7T8,KOR,박사과정,2019,2R,19880515,2021,2R,4.38,4,43.33,44,67229552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,8
557,557,557,5355,AAFCxZzg2Iy3giu/GZ86wJaz,보건학협동과정,보건정책및병원관리전공,AAFiFf5hxLTXSf8WauWM+tMa,KOR,박사과정,2019,2R,19920208,2021,2R,4.25,4,39,39.67,157475862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,8
558,558,558,5358,AAGML5RXlTZC8+7iiVoV5Ho3,의학과,내과학전공,AAGYVg5MC7BjGf2t9QWlUY4r,KOR,박사과정,2019,1R,19830624,2021,2R,3.88,4,43,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,9
559,559,559,5362,AAGMSC+3RivmOStuEgejQpwt,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,CHN,박사과정,2018,2R,19910120,2021,2R,4.04,4,98.5,,95654000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,10
560,560,560,5365,AAFcAxhPzqyUiYm7QtiTUbkd,의학과,내과학전공,AAEGr/P0CXznaRbP/xL0Z7Pv,KOR,박사과정,2020,1R,19860717,2021,2R,4.15,4,44,43,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,7
561,561,561,5366,AAETuD6xjngs3ce9z52mO9iA,의학과,외과학전공,AAH8zIlhr0sauxUN1FJl3K94,CHN,박사과정,2020,1R,19871017,2021,2R,4.17,4,91,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,7
562,562,562,5374,AAGFnGPfeXlKjl9lbYKUFXQf,생명공학과,분자생체공학전공,AAFm76wn5TdmpTgHvHpik5OJ,KOR,박사과정,2017,1R,19881205,2021,2R,4.4,4,50,49.9,139900000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,13
563,563,563,5378,AAH9TkiaGY8vinZxTo4VueYM,의학과,내과학전공,AAHHJc8JGK4AUSzsbRbwjGJq,KOR,박사과정,2018,1R,19830902,2021,2R,4.25,4,39,42.33,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,11
564,564,564,5379,AAFQqZRK06aC3H6vXjNsGNCa,생명과학과,분자생물학전공,AAHir0SlysX30+fF4LalEmVC,PAK,박사과정,2018,1R,19900114,2021,2R,4.38,4,95,,106889800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,11
565,565,565,5388,AAHQ2vTtzSQ62lyXqur1In6o,전기전자공학과,통신 및 네트워크전공,AAE9GAgYnBT76ywUf8EXt/Yl,KOR,박사과정,2017,2R,19911223,2021,2R,4.08,4,46,47,118911914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,12
566,566,566,5389,AAHHZAzd1KLvS78OYkOJsk1r,전기전자공학과,집적회로전공,AAFPtasdSmFiolLbQlDDSvRe,KOR,박사과정,2017,1R,19801018,2021,2R,4.21,4,45.7,47.8,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,13
567,567,567,5392,AAGAf/6hBiCNRzvpCzBbJ9Sm,전기전자공학과,통신 및 네트워크전공,AAEssPEiUNe/wYugrxd+fnX2,KOR,박사과정,2018,2R,19800405,2021,2R,4.25,4,48.2,48.5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,10
568,568,568,5393,AAEm/IWR4t8Bgd/hM+oDvdi/,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,KOR,박사과정,2020,1R,19830723,2021,2R,4,5,47,46,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,8
569,569,569,5397,AAGULvxNIIBfKTjRsUhja4+N,식물생명공학과,식물 유전 공학 전공,AAGxQXkQ58ix3nRr8wBfpEFD,KOR,박사과정,2019,2R,19920926,2021,2R,4.5,4,48,49,42100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8
570,570,570,5400,AAFrbkCk86ehrK5x83zMSTld,의학통계학협동과정,의학통계학전공,AAHLydHACuUFgKoj8dZ8mSZH,KOR,박사과정,2019,2R,19910411,2021,2R,4.46,4,47.67,47.67,14848308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8
571,571,571,5401,AAHoWKDOFKdwm3fUxzujDf6D,의학통계학협동과정,의학통계학전공,AAE5tw5ESrc4wYHTh6kDezo7,KOR,박사과정,2019,2R,19890705,2021,2R,4.38,4,45,47.67,54225000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8
572,572,572,5402,AAFIQ7qr5t659u9nCHAa3fo1,의학과,내과학전공,AAFUvqtPE0QVA6fTqco5ybO1,KOR,박사과정,2019,2R,19860510,2021,2R,3.93,4,44,46,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8
573,573,573,5410,AAGrZTeVJcW0P5/N1Ud5dkND,보건과학과,재활과학전공,AAGYhI5g/rHy34zPF5AGOchl,KOR,박사과정,2021,2R,19821106,2021,2R,4.08,4,45.5,46.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4
574,574,574,5425,AAHt7k7l7tuwu8cPMjPrpgE6,통계학과,수리통계학전공,AAGcyGto7H/lpZgk5Jmzd5EP,KOR,박사과정,2019,1R,19860424,2021,2R,4.46,4,46,48,10200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,9
575,575,575,5430,AAGycMp7CcirPS/GQj30NKzC,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,KOR,박사과정,2019,1R,19920830,2021,2R,4.5,4,50,49,116835864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,9
576,576,576,5432,AAHoDmsVzEd2h5YdPL/sk+qt,의학과,가정의학전공,AAGgI7okyTdJnF9DF8wj+L2m,KOR,박사과정,2021,1R,19720629,2021,2R,4.09,4,46,43,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,5
577,577,577,5433,AAFUaisddyrvIHgjAioDz3rj,의학과,안과학전공,AAE+/JTBWoODzuVbO2ioyitV,KOR,박사과정,2019,2R,19870808,2021,2R,4.13,4,44.33,43.33,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,8
578,578,578,5434,AAGMDYkWw1iiCptQFsl9lKbb,의학과,미생물학전공,AAEpt8xffdmD2cYutPfHlexj,CHN,박사과정,2019,2R,19900223,2021,2R,4.17,4,84,,89300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,8
579,579,579,5435,AAETHpxphW/TVD+DrVtu4Q2I,미디어학과,미디어학전공,AAGY2RjDYmva42tjk2bJKpRH,KOR,박사과정,2020,2R,19911024,2021,2R,4.31,5,49,48,61649366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7
580,580,580,5458,AAGjeQWv7u9GY6oD8sxXsRRY,생명과학과,생화학전공,AAGiKbscW4o1+GItbO8sD8h3,KOR,박사과정,2020,2R,19870212,2021,2R,4.18,4,47,49,7000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,6
581,581,581,5460,AAHdszoYVdOZXLWxSXaYEkZv,화공생명공학과,화공생명공학전공,AAFusQhKNZAOH5aykCeK8qQL,KOR,박사과정,2018,2R,19800919,2021,2R,3.34,4,56,38,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,10
582,582,582,5464,AAGIOa5MgjccdSq9rWomro3F,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,KOR,박사과정,2018,1R,19860305,2021,2R,3.72,4,60,34,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,11
583,583,583,5475,AAF4Qgs5fmCGuYtww8qoL5L2,문화유산학협동과정,,AAH6BEKhAclP7kQacoiLgWe2,KOR,박사과정,2019,1R,19861229,2021,2R,4.42,4,46,48,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,9
584,584,584,5484,AAGeAI5tEfDpyMj+r+3bUDab,의과학과,의공학전공,AAG+Qgg8+bCQsCugquebVs0b,KOR,박사과정,2018,2R,19880331,2021,2R,4.46,4,44.33,42.67,120441666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,10
585,585,585,5496,AAGcvyd2fqN9uDMJJW1kHdXx,의생명융합과학과,임상병리학전공,AAGFxHUzZDvvjh/+1lxEf1dw,KOR,박사과정,2018,2R,19810109,2021,2R,4.12,4,37,48,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,10
586,586,586,5497,AAFg1Pcnto3vUlIAgPi91hib,환경생태공학과,수질및토양환경전공,AAHTEUV38h3RYLRy4bB28eU6,KOR,박사과정,2017,1R,19871213,2021,2R,4.38,4,49.33,48.33,155051134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,13
587,587,587,5498,AAGJY+cxgUPk5j6n38yECUlu,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,KOR,박사과정,2021,2R,19860214,2021,2R,4.5,4,48.22,50,26130940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,4
588,588,588,5506,AAF+zQll+39TcdFBJZb7q3fY,수학과,응용수학전공,AAGbMxWo/7M3dKBe/o3hXGCG,CHN,박사과정,2021,2R,19940320,2021,2R,4.19,4,94,0,38840000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,4
589,589,589,5523,AAFmdsQ8oDaTCFsRBtBBoMws,의생명융합과학과,바이오식의과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,KOR,박사과정,2020,2R,19900107,2021,2R,3.92,4,37,49,47741505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,6
590,590,590,5544,AAG9DCi8P0mHh01zJpK63rSj,언어학과,이론언어학전공,AAFbK25lpFvooPlE6g+g4uxV,SRB,박사과정,2018,2R,19900121,2021,2R,4.33,4,85.7,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,10
591,591,591,5558,AAGymDXFxm5GNieg7l3GFRNg,교육학과,교육사철학,AAHUWtJSCbYnKu1IofqlwAxV,KOR,박사과정,2017,2R,19840905,2021,2R,4.33,4,47.67,39,24822000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,12
592,592,592,5559,AAHrt9QoJYYX03PpYEpFB9Lk,교육학과,상담,AAEu64tmWkcTxGKM2cMCG/p4,KOR,박사과정,2018,1R,19830329,2021,2R,4.27,4,46.11,38.67,13800000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,11
593,593,593,5560,AAGIzOYlEb75PyvKQuUoX/DV,교육학과,성인계속교육학,AAFYU8vMla8nEdIofQ7Vx/+Z,KOR,박사과정,2017,2R,19780609,2021,2R,4.25,4,36.89,44,2654682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,12
